response,rt,participant_id,ab_nominal
1,2.5367,721,10.0
0,2.2833,721,0.05
0,1.5456,721,0.05
1,2.152,721,0.05
0,1.7428,721,0.05
1,1.5894,721,0.05
1,2.466,722,10.0
1,2.511,722,10.0
0,6.494,722,10.0
1,2.782,722,10.0
1,2.306,722,10.0
1,2.348,722,10.0
1,2.829,722,10.0
1,2.19,722,0.05
1,3.547,722,0.05
0,5.88,722,0.05
1,1.882,722,0.05
1,1.849,722,0.05
1,3.404,722,0.05
1,2.649,722,0.05
1,1.916,722,0.05
1,2.461,722,0.05
1,4.736,722,0.05
0,3.913,722,0.05
1,3.197,722,0.05
1,3.225,722,0.05
1,2.883,722,10.0
1,4.366,722,10.0
1,3.042,722,10.0
1,2.126,722,10.0
1,1.612,722,10.0
0,1.754,722,10.0
1,5.809,722,10.0
0,1.724,722,10.0
1,4.669,722,10.0
0,3.792,722,10.0
1,5.455,722,10.0
1,1.633,722,10.0
0,5.137,722,0.05
1,7.016,722,0.05
0,5.971,722,0.05
1,7.395,722,0.05
1,2.154,722,0.05
1,3.045,722,0.05
1,4.239,722,0.05
1,2.751,722,0.05
1,2.819,722,10.0
0,4.896,722,10.0
1,3.55,722,10.0
1,7.401,722,10.0
1,3.962,722,10.0
1,2.224,722,10.0
1,2.482,722,10.0
0,3.035,722,10.0
0,3.627,722,0.05
1,7.17,722,0.05
1,1.835,722,0.05
1,2.949,722,0.05
0,3.899,722,0.05
1,5.436,722,0.05
0,4.118,722,0.05
0,4.801,722,0.05
1,3.311,722,10.0
1,1.874,722,10.0
1,2.552,722,10.0
0,1.833,722,10.0
1,2.174,722,10.0
1,1.63,722,10.0
0,4.499,722,10.0
1,2.711,722,10.0
0,5.174,722,0.05
1,2.45,722,0.05
1,3.955,722,0.05
1,2.37,722,0.05
0,2.005,722,0.05
1,1.406,722,0.05
0,4.388,722,0.05
1,2.262,722,0.05
0,3.239,722,10.0
1,2.546,722,10.0
1,2.813,722,10.0
1,1.484,722,10.0
1,2.243,722,10.0
1,3.537,722,10.0
1,2.648,722,10.0
1,5.347,722,10.0
1,1.774,722,0.05
1,2.29,722,0.05
0,3.007,722,0.05
0,5.666,722,0.05
1,1.541,722,0.05
1,2.0,722,0.05
0,2.138,722,0.05
0,1.914,722,0.05
1,3.2912,723,10.0
1,3.5777,723,10.0
1,3.8169,723,10.0
1,4.2335,723,10.0
1,2.1838,723,10.0
0,3.7324,723,10.0
1,3.4152,723,0.05
1,2.1842,723,0.05
1,2.3401,723,0.05
0,2.4288,723,0.05
1,3.9624,723,0.05
0,4.1925,723,0.05
1,5.0435,723,0.05
1,3.2171,723,0.05
1,2.7916,723,0.05
1,2.0336,723,0.05
0,1.9998,723,0.05
1,1.9335,723,0.05
1,1.9006,723,0.05
0,3.1982,723,0.05
0,2.3658,723,0.05
1,2.6654,723,0.05
0,2.6505,723,10.0
1,1.9241,723,10.0
1,1.8435,723,10.0
1,3.2106,723,10.0
1,3.7276,723,10.0
0,2.941,723,10.0
0,2.7489,723,10.0
1,2.94,723,10.0
0,3.4238,723,10.0
0,5.3732,723,10.0
0,2.8129,723,10.0
0,4.196,723,10.0
1,3.3406,723,10.0
1,3.0673,723,10.0
1,3.2199,723,10.0
1,3.7847,723,0.05
1,3.3968,723,0.05
1,3.0282,723,0.05
0,4.5941,723,0.05
1,4.9643,723,0.05
0,3.9569,723,0.05
0,3.625,723,0.05
1,5.0993,723,0.05
0,4.6062,723,0.05
0,4.9563,723,0.05
1,3.5393,723,0.05
0,3.6389,723,0.05
1,4.0194,723,0.05
1,3.281,723,0.05
1,3.5011,723,10.0
0,3.5428,723,10.0
0,4.0839,723,10.0
1,5.9377,723,10.0
0,3.6669,723,10.0
1,3.6172,723,10.0
0,3.5345,723,10.0
1,3.6124,723,10.0
1,4.5433,723,10.0
0,3.8539,723,10.0
0,3.8889,723,10.0
1,3.9723,723,10.0
1,6.1817,723,10.0
1,3.6671,723,10.0
0,4.9931,723,10.0
0,3.3119,723,10.0
0,4.655,723,0.05
1,4.2385,723,0.05
1,3.8953,723,0.05
1,3.3925,723,0.05
0,3.0862,723,0.05
1,3.813,723,0.05
0,6.0122,723,0.05
0,4.2984,723,0.05
1,2.563,724,10.0
0,1.641,724,10.0
1,3.552,724,10.0
1,4.353,724,10.0
1,1.683,724,10.0
1,1.637,724,10.0
1,3.124,724,10.0
1,1.931,724,10.0
1,3.682,724,10.0
1,3.267,724,10.0
1,2.159,724,10.0
1,1.656,724,10.0
1,4.097,724,10.0
0,3.512,724,0.05
1,1.794,724,0.05
0,2.051,724,0.05
1,2.887,724,0.05
1,1.56,724,0.05
1,3.553,724,0.05
1,1.968,724,0.05
0,1.6,724,0.05
0,3.397,724,10.0
1,2.37,724,10.0
1,1.638,724,10.0
0,3.684,724,10.0
1,1.878,724,10.0
0,1.961,724,10.0
0,2.244,724,10.0
0,2.816,724,10.0
1,1.5,724,10.0
1,4.469,724,10.0
1,2.115,724,10.0
1,1.396,724,10.0
1,2.177,724,10.0
1,2.67,724,10.0
1,3.314,724,0.05
1,3.185,724,0.05
1,1.277,724,0.05
0,1.932,724,0.05
1,3.599,724,0.05
1,1.725,724,0.05
1,1.125,724,0.05
1,1.32,724,0.05
0,2.224,724,10.0
1,1.245,724,10.0
1,1.205,724,10.0
1,1.67,724,10.0
0,1.878,724,10.0
1,1.321,724,10.0
1,1.435,724,10.0
1,1.174,724,10.0
1,1.545,724,0.05
1,1.439,724,0.05
1,1.393,724,0.05
1,1.264,724,0.05
1,1.241,724,0.05
1,1.131,724,0.05
1,1.659,724,0.05
0,1.202,724,0.05
1,0.9657,725,10.0
1,1.1977,725,10.0
0,0.7609,725,10.0
1,1.013,725,10.0
1,1.4198,725,10.0
1,1.2914,725,10.0
1,1.4669,725,10.0
1,0.8324,725,10.0
1,1.5506,725,10.0
1,1.1807,725,10.0
1,2.0653,725,10.0
0,1.1045,725,0.05
1,1.1339,725,0.05
1,1.1671,725,0.05
0,1.2505,725,0.05
1,0.9299,725,0.05
0,1.4429,725,0.05
1,1.4981,725,0.05
1,1.0984,725,0.05
1,1.1007,725,0.05
0,1.8563,725,0.05
1,1.2045,725,0.05
1,1.2948,725,0.05
1,1.2891,725,0.05
1,0.8173,725,0.05
1,1.1174,725,0.05
1,1.4006,725,0.05
0,1.9801,725,0.05
1,1.7302,725,0.05
1,1.2837,725,0.05
0,0.9381,725,0.05
1,1.2173,725,0.05
0,1.3681,725,0.05
0,1.1677,725,0.05
1,1.637,725,0.05
1,1.0628,725,0.05
0,1.0544,725,0.05
1,1.2708,725,0.05
0,1.6002,725,0.05
0,2.0428,725,0.05
1,1.3316,725,10.0
1,2.0981,725,10.0
1,1.2482,725,10.0
1,1.3985,725,0.05
1,0.697,725,0.05
1,0.7187,725,0.05
1,1.4105,725,0.05
1,1.1549,725,0.05
0,1.102,725,0.05
0,1.1811,725,0.05
1,0.9746,725,0.05
0,1.6147,725,10.0
1,1.5841,725,10.0
0,1.1338,725,10.0
1,1.2009,725,10.0
1,1.0797,725,10.0
1,1.2445,725,10.0
0,1.1832,725,0.05
1,1.3166,725,0.05
0,1.6008,725,0.05
1,1.5009,725,0.05
1,1.3191,725,0.05
1,0.9199,725,0.05
1,1.0033,725,0.05
0,1.2222,725,0.05
1,1.1152,725,10.0
1,0.9983,725,10.0
1,1.8969,725,10.0
1,1.4323,725,10.0
1,1.4673,725,10.0
1,1.6134,725,10.0
1,1.101,725,10.0
1,0.9839,725,10.0
1,2.4814,726,0.05
0,1.8987,726,0.05
1,2.8804,726,0.05
1,1.6895,726,0.05
1,1.2239,726,0.05
0,1.2768,726,0.05
1,2.5525,726,0.05
1,1.627,726,0.05
0,4.9138,726,0.05
0,3.2933,726,0.05
1,2.7575,726,0.05
1,3.1872,726,0.05
0,2.3478,726,0.05
0,3.6195,726,0.05
0,2.815,726,0.05
1,2.6574,726,10.0
0,1.9139,726,10.0
1,3.4737,726,10.0
1,1.5015,726,10.0
0,2.2164,726,10.0
1,3.0511,726,10.0
0,3.0746,726,10.0
1,3.8512,726,10.0
1,2.9371,726,10.0
0,3.2927,726,10.0
1,3.8308,726,10.0
0,1.4459,726,10.0
1,4.3575,726,10.0
1,1.8934,726,10.0
0,3.8849,726,10.0
0,3.8405,726,10.0
1,4.9903,726,0.05
1,3.4523,726,0.05
1,2.3276,726,0.05
0,3.5509,726,0.05
1,3.41,726,0.05
1,2.0071,726,0.05
1,1.7993,726,0.05
1,4.6641,726,0.05
1,3.4554,726,0.05
1,2.5814,726,0.05
1,2.8536,726,0.05
1,2.3927,726,0.05
1,3.8232,726,0.05
1,2.7306,726,0.05
1,3.3557,726,10.0
1,0.9757,726,10.0
1,3.219,726,10.0
1,2.4316,726,10.0
0,2.1423,726,10.0
0,3.2115,726,10.0
1,2.5914,726,10.0
1,3.5643,726,10.0
1,2.6224,726,10.0
0,3.3142,726,10.0
1,3.5317,726,10.0
0,2.8066,726,10.0
1,3.8055,726,10.0
1,3.4935,726,10.0
0,2.5164,726,10.0
0,3.1411,726,0.05
1,4.0214,726,0.05
1,2.3174,726,0.05
1,3.7805,726,0.05
0,5.1558,726,0.05
1,3.8569,726,0.05
0,2.2249,726,0.05
0,3.7643,726,0.05
1,5.201,726,10.0
1,3.8733,726,10.0
1,2.8378,726,10.0
1,1.4044,726,10.0
1,3.6362,726,10.0
1,3.1957,726,10.0
0,5.1112,726,10.0
0,4.0983,727,10.0
1,3.5839,727,10.0
0,3.3503,727,10.0
0,3.1673,727,10.0
1,3.7507,727,10.0
1,2.3335,727,10.0
1,2.2667,727,10.0
1,3.5842,727,10.0
0,2.9997,727,10.0
0,1.8543,727,10.0
0,1.7795,727,10.0
1,2.011,727,10.0
1,2.7163,727,10.0
0,4.3349,727,10.0
1,1.6241,727,10.0
0,3.2156,727,10.0
1,2.183,727,0.05
0,2.1516,727,10.0
0,2.384,727,10.0
0,1.6872,727,10.0
1,1.628,727,10.0
0,2.341,727,10.0
0,2.3944,727,10.0
1,2.3731,727,10.0
1,5.1536,727,10.0
0,2.7445,727,10.0
0,1.6156,727,10.0
0,2.6051,727,10.0
1,1.2589,727,10.0
0,4.2353,727,10.0
0,1.2131,727,10.0
1,3.1982,727,10.0
0,3.9614,727,10.0
0,3.6635,727,10.0
1,1.6304,727,10.0
1,1.4667,727,10.0
1,1.479,727,10.0
0,1.8617,727,10.0
1,2.4502,727,10.0
0,2.5608,727,10.0
1,1.7794,727,10.0
1,3.3407,727,0.05
1,2.5266,727,0.05
1,2.6673,727,0.05
0,1.5674,727,0.05
1,3.9501,727,0.05
1,1.3503,727,0.05
0,2.1336,727,0.05
1,1.4505,727,0.05
1,3.8172,727,10.0
1,2.8993,727,10.0
1,1.5336,727,10.0
0,3.2108,727,10.0
1,3.2013,727,10.0
0,3.3616,727,10.0
1,2.6455,727,10.0
0,2.9948,727,10.0
1,4.0856,727,0.05
0,2.3855,727,0.05
1,2.1098,727,0.05
1,1.2499,727,0.05
1,1.828,727,0.05
1,1.4114,727,0.05
1,1.4866,727,0.05
1,1.5338,727,0.05
0,1.0895,728,10.0
0,1.2335,728,10.0
0,1.7192,728,10.0
1,1.6996,728,10.0
1,1.1919,728,10.0
0,1.9092,728,10.0
1,2.1155,728,10.0
1,1.9198,728,10.0
1,1.2607,728,0.05
1,1.5649,728,0.05
1,1.5724,728,0.05
1,1.1898,728,0.05
1,1.7225,728,0.05
1,2.0244,728,0.05
0,1.5924,728,0.05
1,1.3779,728,0.05
1,1.6912,728,10.0
1,1.0599,728,10.0
1,0.948,728,10.0
0,1.2815,728,10.0
1,1.0399,728,10.0
1,2.3896,728,10.0
0,1.272,728,10.0
1,0.9677,728,10.0
1,1.9423,728,0.05
1,1.0289,728,0.05
1,1.1008,728,0.05
1,1.2587,728,0.05
1,1.5992,728,0.05
1,2.0544,728,0.05
1,1.9427,728,0.05
0,1.6134,728,0.05
0,1.8507,728,10.0
1,2.4565,728,10.0
0,1.6844,728,10.0
1,1.9608,728,10.0
0,2.8978,728,10.0
1,0.8091,728,10.0
1,3.4806,728,10.0
1,1.5701,728,10.0
1,1.007,728,0.05
1,1.7661,728,0.05
1,1.5642,728,0.05
1,1.3828,728,0.05
1,2.9019,728,0.05
1,1.5644,728,0.05
1,2.3022,728,0.05
1,1.2554,728,0.05
0,1.0378,728,0.05
1,3.2382,728,0.05
1,1.9526,728,0.05
0,2.5199,728,0.05
1,0.934,728,0.05
1,1.7134,728,0.05
1,1.9505,728,0.05
1,1.3167,728,10.0
1,3.3842,728,10.0
1,2.1884,728,10.0
1,2.3062,728,10.0
1,3.5063,728,10.0
1,1.3199,728,10.0
1,2.0735,728,10.0
1,2.0222,728,10.0
1,2.9822,728,10.0
1,1.0174,728,10.0
1,2.1726,728,10.0
1,2.0328,728,10.0
1,1.283,728,10.0
0,3.3209,728,10.0
1,2.3905,728,10.0
0,3.3598,728,10.0
1,1.5778,728,0.05
1,1.5049,728,0.05
1,0.8595,728,0.05
0,2.4585,728,0.05
1,1.3043,728,0.05
1,1.6056,728,0.05
0,3.3576,728,0.05
1,1.7137,728,0.05
1,3.0127,728,10.0
1,3.1992,728,10.0
1,2.4941,728,10.0
1,1.0964,728,10.0
0,2.9558,728,10.0
1,1.3493,728,10.0
1,0.885,728,10.0
1,1.2783,728,10.0
0,2.8153,728,0.05
0,2.8714,728,0.05
1,1.729,728,0.05
1,0.954,728,0.05
1,2.306,728,0.05
0,3.4718,728,0.05
1,1.1655,728,0.05
1,3.5006,728,0.05
1,3.7013,729,10.0
1,3.9311,729,10.0
0,2.5372,729,10.0
0,3.4731,729,10.0
1,4.9479,729,10.0
1,3.3336,729,10.0
1,1.6673,729,10.0
1,1.7611,729,10.0
0,2.0091,729,0.05
1,5.0227,729,0.05
1,2.3943,729,0.05
0,1.7487,729,0.05
1,3.5268,729,0.05
1,1.6265,729,0.05
1,1.3743,729,0.05
1,1.7068,729,0.05
1,1.8919,729,10.0
0,1.8243,729,10.0
0,2.2792,729,10.0
1,1.1704,729,0.05
1,3.0745,729,0.05
1,1.5005,729,0.05
1,2.0806,729,0.05
0,1.3667,729,0.05
1,1.4828,729,0.05
1,4.348,729,0.05
1,3.522,729,0.05
1,1.3426,729,10.0
1,1.2959,729,10.0
1,1.6675,729,10.0
1,2.2955,729,10.0
0,2.9007,729,10.0
0,1.463,729,10.0
0,4.981,729,10.0
1,3.8467,729,10.0
1,1.7398,729,10.0
1,4.084,729,10.0
1,3.5596,729,10.0
1,2.1449,729,10.0
0,4.969,729,10.0
1,4.0271,729,0.05
0,3.5173,729,0.05
1,4.0931,729,0.05
1,4.0575,729,0.05
1,1.2561,729,0.05
1,3.3061,729,0.05
1,1.0402,729,0.05
1,1.1357,729,0.05
0,5.4755,729,0.05
0,3.0997,729,0.05
1,4.0256,729,0.05
1,2.8406,729,0.05
0,4.634,729,0.05
1,2.5916,729,0.05
0,4.3399,729,0.05
1,5.539,729,0.05
1,6.3459,729,10.0
1,1.7591,729,10.0
1,2.0294,729,10.0
1,2.4574,729,10.0
0,4.334,729,10.0
1,1.1622,729,10.0
1,2.1674,729,10.0
1,1.9396,729,10.0
1,1.9597,729,10.0
1,2.5504,729,10.0
1,1.6112,729,10.0
0,1.6673,729,10.0
1,1.2173,729,10.0
1,2.039,730,10.0
0,1.6141,730,10.0
1,1.0784,730,10.0
1,1.1115,730,10.0
1,1.2607,730,10.0
1,1.3671,730,10.0
1,1.7505,730,10.0
0,2.0423,730,10.0
1,2.7697,730,0.05
1,1.5223,730,0.05
0,1.2759,730,0.05
0,1.1002,730,0.05
1,1.503,730,0.05
1,1.0028,730,0.05
1,1.1169,730,0.05
1,1.0841,730,0.05
1,2.3756,730,10.0
0,1.085,730,10.0
1,1.3249,730,10.0
1,1.105,730,10.0
1,0.9831,730,10.0
0,0.9835,730,10.0
1,1.2001,730,10.0
0,3.5151,730,10.0
0,2.2771,730,0.05
1,1.2333,730,0.05
1,1.85,730,0.05
1,1.7832,730,0.05
0,3.6502,730,0.05
1,0.9806,730,0.05
1,2.2499,730,0.05
0,3.1494,730,0.05
0,3.889,730,0.05
1,1.7953,730,0.05
1,1.3427,730,0.05
0,2.5005,730,0.05
1,3.8446,730,0.05
1,3.8857,730,0.05
1,2.5469,730,10.0
1,3.2235,730,10.0
1,1.9761,730,10.0
1,2.1687,730,10.0
1,1.9667,730,10.0
1,2.1835,730,10.0
1,2.5162,730,0.05
1,1.5503,730,0.05
1,2.0667,730,0.05
1,1.8835,730,0.05
1,1.9833,730,0.05
1,1.7338,730,0.05
1,1.5003,730,10.0
1,2.9333,730,10.0
1,3.5495,730,10.0
1,1.5951,730,10.0
1,1.25,730,10.0
0,1.8992,730,10.0
1,1.7335,730,10.0
1,1.2334,730,10.0
1,2.3002,730,0.05
1,1.4835,730,0.05
1,2.6329,730,0.05
1,2.1331,730,0.05
0,2.0884,730,0.05
1,1.6501,730,0.05
1,1.4592,730,0.05
0,2.8695,730,0.05
0,2.087,730,10.0
1,1.1801,730,10.0
1,0.9635,730,10.0
1,1.4294,730,10.0
1,1.3943,730,10.0
1,1.0963,730,10.0
0,1.3199,730,10.0
1,1.4727,730,10.0
1,3.091,730,0.05
1,2.9169,730,0.05
1,3.0338,730,0.05
1,1.7679,730,0.05
0,2.0882,730,0.05
1,1.8524,730,0.05
1,1.1253,730,0.05
0,1.9745,730,0.05
1,1.9887,730,10.0
1,1.2781,730,10.0
1,1.9494,730,10.0
0,1.6623,730,10.0
0,1.944,730,10.0
1,1.5461,730,10.0
1,0.8998,730,10.0
1,6.4016,731,10.0
0,9.0551,731,10.0
0,8.1379,731,10.0
1,3.6523,731,10.0
1,4.0654,731,10.0
1,2.6124,731,10.0
0,2.5157,731,10.0
1,4.1948,731,10.0
1,4.633,731,0.05
1,5.174,731,0.05
1,2.7276,731,0.05
0,5.9429,731,0.05
0,4.1611,731,0.05
1,7.9397,731,0.05
0,7.3611,731,0.05
1,3.1963,731,0.05
1,5.0772,731,0.05
1,6.7445,731,0.05
1,8.4301,731,0.05
1,7.5129,731,0.05
1,6.3641,731,0.05
1,7.8822,731,0.05
1,9.2987,731,0.05
1,3.0462,731,0.05
1,8.6784,731,10.0
0,9.2081,731,10.0
1,2.0679,731,10.0
1,6.1484,731,10.0
1,4.6301,731,10.0
0,9.5135,731,10.0
1,2.5203,731,10.0
1,3.6343,731,10.0
1,4.3806,731,10.0
1,8.0993,731,10.0
1,7.2616,731,10.0
1,3.6459,731,0.05
1,4.0997,731,0.05
1,3.6778,731,0.05
1,3.4422,731,0.05
1,3.2593,731,0.05
1,3.9231,731,0.05
1,6.9081,731,0.05
1,10.9404,731,0.05
0,6.5417,731,0.05
1,3.5134,731,0.05
0,2.8988,731,0.05
1,2.4149,731,0.05
1,1.9338,731,0.05
1,4.429,731,0.05
1,7.2487,731,0.05
1,5.1337,731,0.05
1,4.9559,731,10.0
1,5.2982,731,10.0
1,2.5324,731,10.0
1,7.3626,731,10.0
0,5.7789,731,10.0
1,5.4643,731,10.0
0,6.0638,731,10.0
1,7.4321,731,10.0
0,3.5803,731,0.05
1,2.3787,731,0.05
0,2.9091,731,0.05
1,4.1918,731,0.05
1,1.8948,731,0.05
1,2.7403,731,0.05
1,2.6262,731,0.05
1,3.6608,731,0.05
1,4.5231,731,0.05
1,3.5261,731,0.05
1,3.4136,731,0.05
0,2.2904,731,0.05
1,4.4076,731,0.05
1,1.5617,731,0.05
1,3.9169,731,0.05
1,2.4959,731,0.05
1,3.1311,731,10.0
1,4.0323,731,10.0
1,2.5129,731,10.0
0,5.9239,731,10.0
1,4.893,731,10.0
1,4.3312,731,10.0
1,6.23,731,10.0
1,6.0954,731,10.0
0,5.2316,731,10.0
1,6.0977,731,10.0
1,3.4665,731,10.0
0,2.8,731,10.0
0,6.6131,731,10.0
1,4.2679,731,10.0
1,4.8331,731,10.0
1,4.8646,731,10.0
1,0.9989,733,0.05
1,2.7849,733,0.05
1,1.6676,733,0.05
1,1.7503,733,0.05
0,1.1678,733,0.05
1,2.1188,733,0.05
1,1.1329,733,0.05
1,1.3499,733,0.05
0,3.1007,733,0.05
1,0.9831,733,0.05
1,1.1842,733,0.05
1,2.2825,733,0.05
0,1.4348,733,0.05
0,1.6256,733,0.05
1,1.4337,733,0.05
1,1.1847,733,0.05
0,1.4996,733,10.0
1,1.2865,733,10.0
1,1.2479,733,10.0
1,2.8256,733,10.0
1,1.817,733,10.0
1,1.4614,733,10.0
0,1.856,733,10.0
0,1.2883,733,10.0
1,2.5325,733,10.0
1,2.5019,733,10.0
1,1.3196,733,10.0
1,2.8737,733,10.0
1,2.3945,733,10.0
1,1.1227,733,10.0
1,2.801,733,10.0
0,1.5783,733,10.0
1,3.3685,733,10.0
1,2.8673,733,10.0
1,2.3127,733,10.0
1,3.358,733,10.0
1,1.4493,733,10.0
1,3.0684,733,10.0
1,3.603,733,10.0
1,5.2584,733,10.0
1,2.0036,733,0.05
1,3.135,733,0.05
1,5.8649,733,0.05
0,4.4615,733,0.05
0,4.9476,733,0.05
1,4.9602,733,0.05
1,3.2653,733,0.05
1,3.9998,733,0.05
1,2.7679,733,10.0
0,4.7217,733,10.0
0,4.5469,733,10.0
1,2.6175,733,10.0
1,2.937,733,10.0
0,3.3031,733,10.0
0,4.136,733,10.0
1,5.8889,733,10.0
0,5.2262,733,10.0
1,5.2423,733,10.0
1,5.0398,733,10.0
1,7.0786,733,10.0
1,2.1975,733,10.0
1,3.8007,733,10.0
1,1.8324,733,10.0
0,2.4498,733,10.0
1,4.2149,733,10.0
0,6.5072,733,10.0
1,2.6147,733,10.0
1,3.8539,733,10.0
1,5.9834,733,0.05
1,8.8892,733,0.05
0,6.6757,733,0.05
0,5.3731,733,0.05
1,5.3051,733,0.05
1,6.5664,733,0.05
0,3.3644,733,0.05
1,5.9451,733,0.05
1,4.3178,733,0.05
1,5.5836,733,0.05
0,8.5391,733,0.05
1,7.219,733,0.05
0,4.0893,733,0.05
1,4.576,733,0.05
1,4.0805,733,0.05
0,2.0989,734,10.0
1,2.2293,734,10.0
0,1.8596,734,10.0
1,1.3476,734,10.0
0,2.7602,734,10.0
1,1.308,734,10.0
1,1.5014,734,10.0
1,1.6162,734,10.0
0,3.0555,734,10.0
1,1.8269,734,10.0
1,1.1981,734,10.0
1,1.3689,734,10.0
1,1.591,734,10.0
0,1.6209,734,0.05
1,1.6799,734,0.05
0,0.867,734,0.05
0,1.2636,734,0.05
1,1.5423,734,0.05
1,2.8885,734,0.05
0,1.4305,734,0.05
1,3.2043,734,0.05
1,2.0208,734,0.05
1,2.9647,734,0.05
0,1.9692,734,0.05
1,0.8836,734,0.05
1,1.6721,734,0.05
1,1.2465,734,0.05
1,1.1652,734,0.05
1,3.2993,734,0.05
1,2.3128,734,0.05
1,1.4046,734,0.05
1,1.4591,734,0.05
0,2.0382,734,0.05
1,1.0283,734,0.05
1,1.3038,734,10.0
1,2.2551,734,10.0
0,2.3212,734,10.0
1,1.0904,734,10.0
1,1.0838,734,10.0
1,0.8647,734,10.0
0,0.8176,734,10.0
1,1.8857,734,10.0
1,2.0244,734,10.0
0,0.988,734,10.0
1,1.9446,734,10.0
1,1.2128,734,10.0
1,1.4397,734,10.0
1,1.1914,734,10.0
1,1.6921,734,10.0
1,1.4716,734,10.0
1,1.2198,734,10.0
0,1.3622,734,10.0
1,1.2005,734,10.0
1,1.0673,734,10.0
1,0.7931,734,10.0
1,2.8037,734,10.0
0,1.411,734,10.0
1,1.0107,734,0.05
1,0.9552,734,0.05
0,1.0464,734,0.05
1,2.2538,734,0.05
0,1.6603,734,0.05
1,1.0221,734,0.05
0,0.7649,734,0.05
0,0.9917,734,0.05
1,1.2051,734,0.05
0,3.0884,734,0.05
1,1.1604,734,0.05
1,1.0537,734,0.05
0,2.3033,734,0.05
1,2.3853,736,10.0
1,1.8017,736,10.0
0,1.4343,736,10.0
0,2.6521,736,10.0
1,2.393,736,10.0
1,2.3549,736,10.0
0,1.3096,736,10.0
1,1.3914,736,0.05
1,1.4817,736,0.05
1,2.0346,736,0.05
0,1.303,736,0.05
0,2.1553,736,0.05
1,1.0576,736,0.05
1,1.7168,736,0.05
0,1.2638,736,0.05
1,1.9606,736,0.05
0,2.0604,736,0.05
1,2.6419,736,10.0
0,0.768,736,10.0
1,1.1573,736,10.0
1,0.7576,736,10.0
0,0.6275,736,10.0
0,1.3293,736,10.0
0,1.1496,736,10.0
1,0.8754,736,10.0
1,1.1161,736,0.05
0,1.4306,736,0.05
0,1.436,736,0.05
1,1.3187,736,0.05
1,2.1972,736,0.05
0,1.4968,736,0.05
1,1.9857,736,0.05
0,1.7731,736,0.05
0,2.036,736,10.0
0,1.0267,736,10.0
1,2.4977,736,10.0
0,0.9442,736,10.0
1,1.5772,736,10.0
0,1.5953,736,10.0
1,0.7484,736,10.0
1,1.1973,736,10.0
1,0.8237,736,0.05
0,2.0674,736,0.05
1,1.2632,736,0.05
0,1.7164,736,0.05
0,1.2627,736,0.05
0,2.784,736,10.0
1,1.9892,736,10.0
1,1.5728,736,10.0
1,2.7581,736,10.0
1,1.6756,736,10.0
0,2.1212,736,10.0
1,1.1218,736,10.0
1,1.4351,736,10.0
1,1.2776,736,10.0
1,1.6827,736,10.0
1,1.5489,736,10.0
1,1.3113,736,10.0
0,1.6167,736,10.0
1,1.2467,736,10.0
0,1.451,736,10.0
1,1.3907,736,10.0
0,2.6253,736,0.05
1,1.3268,736,0.05
1,1.6983,736,0.05
1,2.1116,736,0.05
1,1.9253,736,0.05
1,2.1813,736,0.05
0,1.6314,736,0.05
1,2.6013,736,0.05
1,0.8674,736,0.05
1,1.2469,736,0.05
0,1.1261,736,0.05
1,1.809,736,0.05
1,1.1414,736,0.05
1,1.0875,736,0.05
1,1.2763,736,0.05
0,6.9989,740,0.05
1,4.0051,740,0.05
1,4.232,740,0.05
1,5.993,740,0.05
1,6.5264,740,0.05
1,2.9581,740,0.05
1,4.0383,740,0.05
1,3.3723,740,0.05
1,5.0378,740,10.0
1,2.9324,740,10.0
1,3.5226,740,10.0
1,2.7882,740,10.0
1,4.6014,740,10.0
0,5.328,740,10.0
0,5.5318,740,10.0
1,5.4594,740,10.0
0,2.9018,740,10.0
0,4.0146,740,10.0
1,3.9451,740,10.0
1,4.3766,740,10.0
1,3.261,740,10.0
1,3.1558,740,10.0
1,4.3974,740,10.0
1,3.0979,740,10.0
0,2.3919,740,0.05
1,2.7114,740,0.05
1,6.7024,740,0.05
1,3.7102,740,0.05
1,3.6871,740,0.05
1,3.4278,740,0.05
1,7.0031,740,0.05
0,4.7241,740,0.05
1,2.6884,740,10.0
1,6.2806,740,10.0
1,5.1286,740,10.0
0,8.0453,740,10.0
1,9.2108,740,10.0
1,4.4017,740,10.0
1,2.7515,740,0.05
1,2.5024,740,0.05
1,5.6622,740,0.05
1,4.8542,740,0.05
1,4.7503,740,0.05
1,4.6271,740,0.05
1,4.5936,740,0.05
1,3.1243,740,10.0
1,2.7198,740,10.0
1,4.04,740,10.0
0,3.7079,740,10.0
0,2.9005,740,10.0
1,3.255,740,10.0
0,4.5762,740,10.0
0,4.5316,740,10.0
1,6.8779,740,10.0
1,8.7366,740,10.0
1,7.0691,740,10.0
1,4.7163,740,10.0
0,4.3953,740,10.0
1,5.5151,740,10.0
1,4.8808,740,10.0
1,3.3392,740,10.0
1,3.058,740,10.0
1,5.4065,740,10.0
1,3.8111,740,10.0
0,5.9564,740,10.0
1,3.6586,740,0.05
0,5.3508,740,0.05
1,3.5383,740,0.05
1,2.6592,740,0.05
1,2.7643,740,0.05
0,7.933,740,0.05
1,6.3524,740,0.05
1,5.4293,740,0.05
0,3.885,740,0.05
1,2.9953,740,0.05
1,4.4113,740,0.05
1,3.0694,740,0.05
1,5.2761,740,0.05
